label,total_pixels,x_pixels,y_pixels,integrated_intensity,brightest_pixel,brightest_pixel_x,brightest_pixel_y,brightest_pixel_RA,brightest_pixel_DEC,center_of_mass_x,center_of_mass_y,center_of_mass_RA,center_of_mass_DEC,center_of_gaus_fit_x,center_of_gaus_fit_y,center_of_gaus_fit_RA,center_of_gaus_fit_DEC,fit_x_axis,fit_y_axis,fit_theta,deconv_x,deconv_y,integrated_intensity_fit,ratio_residual,mosaic,comp
P209+55_1999,58,9,8,1.6278189354077628,0.00192022932036914,2046,4038,211.25730193406986,54.76156319591721,2045.7221956421286,4037.9743257639498,211.2575020723159,54.7615496950481,2045.7049134613053,4038.079155501336,211.25751638268744,54.761593186868474,1.731794434074167,1.9932633789622876,0.5989529918035479,0.7941083078162242,2.455919052694752,1.639023769587589,0.04020205054845157,P209+55,1999
P214+55_10394,40,9,10,0.450609634537473,0.0004875261862541416,8389,5042,211.26491649921033,55.122315618709784,8391.072714150552,5044.976581630608,211.263319748701,55.12352028451117,8387.350763464465,5042.638410986412,211.26609908248383,55.122608916628806,9.0,1.2505836342555705,-2.5832153752899067,20.81248118324301,0.0,0.4555995452328411,0.2351703445697894,P214+55,10394
P209+55_2006,38,7,7,0.6689857270934851,0.0008392769157373205,2057,4902,211.264553849291,55.12156888355503,2056.384181418798,4901.177694555097,211.2649878677012,55.121220108072,2056.4877994728827,4901.3436831228055,211.26491533139026,55.12129030123261,2.1399181807544343,1.565003008117107,0.7770724047115536,3.064759830116255,0.0,0.6806841395925128,0.05422885431056356,P209+55,2006
P214+55_1751,27,6,6,0.3546900655217947,0.0004907936222119762,2034,3150,215.86252147704587,54.35261805535186,2033.228824346276,3150.6020423722084,215.8630837010306,54.352860592949895,2033.1136546040161,3150.641032040237,215.8631667383732,54.35287560266574,1.9470566241061904,1.6142460339243434,-0.26383013654996323,2.2409665907280867,0.0,0.3638988301928749,0.09404373195327928,P214+55,1751
P214+52_3428,42,8,11,0.5514991793915036,0.0004471628014739375,3559,9456,215.86305299126263,54.35297725644251,3560.0965065194487,9454.084871349323,215.862250958224,54.35218480979555,3560.4739361874817,9453.760084132648,215.86197805884498,54.35205144746951,5.181078067614665,1.3268104786953467,2.4026297118645457,11.526159749702751,0.0,0.5725289872637964,0.1403009913718632,P214+52,3428
P214+55_2089,41,7,8,0.5692848505694381,0.0006081476198980446,2336,2302,215.63319074825358,54.00237499792764,2336.235832053922,2302.019962528973,215.63302389637008,54.00238551376904,2336.0486883162657,2302.1286606501344,215.6331582538734,54.00242905457397,2.4725408030719818,1.6881273117420752,-0.07684615678950821,4.230863923138256,0.0,0.5810205495456442,0.10457893461139156,P214+55,2089
P214+52_4359,16,5,4,0.19559921646020992,0.00035855515152835804,3872,8611,215.63326002617077,54.00223156754397,3870.475584902431,8612.252425467326,215.6343495154379,54.00274739210273,3870.572161893164,8612.740517362117,215.6342844937018,54.00295122155907,1.3543322983904438,2.500759057065207,-0.3403469479278196,0.0,4.321852352121057,0.1982994194487942,0.12389267733091135,P214+52,4359
P214+55_2618,43,7,9,0.5459870065114764,0.0005007064991127988,2803,1822,215.29624239181342,53.80626708544586,2802.7817097382267,1822.162000419633,215.29639838490382,53.80633299088558,2802.626530918253,1822.2714517939569,215.29650920821823,53.80637746171929,2.4871599576483017,1.8978965847376756,0.0772812271096966,4.278115435195814,1.9934373898135735,0.560662323969516,0.13035820572245424,P214+55,2618
P214+52_6315,26,5,7,0.4935171718738757,0.0006984065320871903,4345,8136,215.29620194492944,53.80571401405086,4346.308391352797,8133.950650272866,215.29527132518209,53.804862647468674,4346.556246953788,8133.9208749175805,215.29509633806748,53.804850759680455,2.3406276935834023,1.3636037315828369,-0.10862242145739327,3.792026548714469,0.0,0.5039111751182699,0.11172006606613874,P214+52,6315
P214+55_4772,78,11,11,1.1968632674978057,0.0007161339891277469,4099,2778,214.38477000981584,54.210607840608084,4099.06835632181,2778.9920330745476,214.38472448685226,54.21102134696592,4098.863075962524,2778.9603648003467,214.38487064523585,54.21100776249215,3.0680819739660268,2.326992373608809,0.6546536679547905,6.016432457589736,3.7452029769229176,1.2278028513572858,0.12151980529242515,P214+55,4772
P214+52_11249,17,5,5,0.2536365401223369,0.00047877890471536465,5629,9109,214.3849403591951,54.21062855277086,5629.2677326057255,9109.091789300575,214.3847491009866,54.21066597357297,5629.402490723531,9109.195446090753,214.3846525184531,54.210708759376246,1.0968985553351909,2.2548009742521398,-0.6253131336549196,0.0,3.491760124785152,0.2618347281816403,0.1061959218029276,P214+52,11249
P214+55_5503,82,10,11,2.909451116629184,0.002948953202777975,4557,2850,214.05844387497487,54.24103180855079,4558.182640955669,2849.28676486653,214.05760070736267,54.24073454144626,4558.078975076199,2849.104745701518,214.05767463882373,54.240658700138724,2.079794439487721,1.9219698922406063,0.3514423095901125,2.8259359640517845,2.1174771576132043,2.896321563780795,0.06232306430911955,P214+55,5503
P214+52_12117,40,8,8,0.5055034317613192,0.0003579177597001184,6087,9185,214.05796715809964,54.24043733825804,6088.987922036522,9182.613554468007,214.05657087562497,54.23943256412034,6089.044795129681,9181.565552601556,214.05653957539505,54.238995428110634,2.3919325105769174,3.4654302370207586,-0.3482972386798479,3.96558341418176,7.112888461961143,0.5167129173874024,0.20323221404187566,P214+52,12117
P176+60_3595,38,8,6,0.7007303392927836,0.0008830767431875837,3602,233,176.9997669679904,58.09415174868123,3601.531495292381,233.5028943421061,177.00013927316024,58.09435988713585,3601.593226682284,233.50773381648327,177.00009063585682,58.09436209999116,1.636645985187797,1.9990797829318996,0.5999712650230153,0.0,2.481995851296139,0.715292618219818,0.047234517722103415,P176+60,3595
P179+57_8156,20,4,7,0.28747240662826073,0.0005151809507832471,7294,6228,176.99992268154188,58.09343178706378,7295.644208566043,6227.382432718751,176.99864459161262,58.09315006549839,7295.4927482939,6227.297008096673,176.9987663816579,58.093116752599386,1.94650859977343,1.2115022901637376,0.13124067504843082,2.2383250737752407,0.0,0.2951367087491227,0.11385169820314615,P179+57,8156
P176+60_7834,24,5,6,0.3303442110810358,0.0005106135746797637,6916,4155,174.28556419791482,59.71098900759196,6915.503112951185,4155.109424248729,174.28597152834917,59.71104147552116,6915.363715477336,4155.253938051807,174.2860826703088,59.71110359166317,1.467332689100109,2.1133991561858414,0.8008751376558626,0.0,2.960961166780036,0.3356936728216252,0.09222886185723264,P176+60,7834
P171+60_372,24,5,7,0.2691822946170003,0.00043403305878019725,635,4190,174.28523267715474,59.710909754854605,636.1824917687072,4189.274867146352,174.28422999415562,59.71062965392462,636.3025992967529,4189.268886835471,174.28413061699607,59.71062937266625,1.9203448378857704,1.341685622050876,0.1692833486051906,2.1092855638405603,0.0,0.277654197440272,0.12195040748014176,P171+60,372
P176+60_7662,19,6,6,0.1860473816647661,0.00028548529842313466,6777,890,174.48167846118346,58.35295757420558,6776.85535470894,891.4024771276238,174.4817599541407,58.35354368249149,6775.821385848873,890.6931588016228,174.48259768715081,58.35326126377944,3.6422814013907936,1.1615289225297476,0.7446061526513554,7.587061985759775,0.0,0.19116495853376508,0.20849932435587207,P176+60,7662
P174+57_6292,21,5,6,0.23785554000097964,0.0003864927460042917,4553,6990,174.4814720811552,58.35217193567796,4553.29539429624,6988.733637364029,174.48124007299316,58.351643877957926,4553.263318279692,6988.705469868738,174.4812656015176,58.351632173055975,1.8580557234253068,1.39208681683111,-0.10704618517674472,1.7731356955527664,0.0,0.2455051559601471,0.13133170262046284,P174+57,6292
P176+60_441,52,8,9,1.3397670108030066,0.0016628178606200655,795,4355,179.35006633082833,59.78199673389596,795.7950832388996,4354.309725789307,179.3493839072196,59.78172364032825,795.720795207506,4354.340604034195,179.34944647093002,59.78173516265253,1.8427746793947932,1.6909237078251516,0.22270058010793667,1.6823840991901442,0.0,1.366155432550913,0.037134337030400436,P176+60,441
P181+60_7332,19,4,7,0.24189356430350065,0.0004293446113451745,7180,4435,179.34966721904968,59.78154116694692,7182.016194598155,4433.429620841476,179.34804368318038,59.78085819104954,7181.998462017094,4433.428437945835,179.34805839124866,59.780857953989674,2.1422222809479443,0.9930978266644412,0.2475212339396897,3.0736727545954188,0.0,0.2501031322916527,0.11670464466585426,P181+60,7332
P176+60_1445,49,8,8,1.3230049934547288,0.0016975880159523454,1899,2664,178.39623798323663,59.09431930277327,1898.0843084493026,2664.690572202761,178.3969965663396,59.09459600848579,1898.0447681393725,2664.7263085325194,178.39702945950702,59.094610421284024,1.7487898826139363,1.8159709031304545,-0.34516413601764445,0.979095469945587,1.5121543233498316,1.3511192984390632,0.025386059393294042,P176+60,1445
P181+60_8269,16,5,5,0.2013552102335397,0.0004390190535982728,8410,2837,178.39674829154183,59.09485755704933,8410.10330123972,2837.2792775121666,178.39665354764267,59.094971686776674,8410.109937152938,2837.317645076093,178.39664665633302,59.09498752013764,1.2952006869448895,1.3932808354403388,-0.6076004090573868,0.0,0.0,0.2094217917546382,0.13795467759389082,P181+60,8269
P210+47_2172,19,4,6,0.17465995397803452,0.00029973599193088083,2327,815,211.27685311546605,45.89088722243279,2327.660211007821,813.5207159830143,211.2764440351126,45.89027513272517,2327.836945900869,813.618762265206,211.27633915641727,45.89031717580783,2.804298952122529,1.1909269607562905,0.4772621573650674,5.25431146566471,0.0,0.17811572168154133,0.08299191259295621,P210+47,2172
P210+45_4254,76,10,10,1.6175262361400995,0.0013857559344209636,3877,6868,211.2769938609456,45.89097700240018,3877.302438466207,6868.324166294153,211.27681367321426,45.89111264189476,3877.259709449228,6868.287762880384,211.27683915550853,45.89109739381951,2.067485755065465,2.311680138273519,-0.5132000692766812,2.775400201283144,3.69224592983948,1.647028158544189,0.03502980643016065,P210+45,4254
P210+47_2302,31,6,6,0.4133295807160217,0.0006010715300868037,2413,1815,211.23445623880775,46.308176261770704,2413.268936614109,1815.4174596205567,211.23429785710957,46.30835195119442,2413.166929567673,1815.3731341024234,211.23435897827068,46.30833282224947,1.6171081442615352,1.9164038060123585,-0.0195467172868184,0.0,2.089315283822476,0.4187162352731614,0.04382344226024753,P210+47,2302
P210+45_4353,63,8,9,1.4886482540036734,0.0016197701165291912,3953,7869,211.23384802494945,46.308280382646686,3953.877996798442,7868.481524148199,211.2333172018259,46.30806569123106,3953.9032569246574,7868.4739074553745,211.2333019473145,46.30806255703724,2.0271447635691127,1.822145928993764,-0.09843906355518453,2.605165215325518,1.5527993078224764,1.4972717971155285,0.03141153631787814,P210+45,4353
P210+47_4846,23,4,8,0.18516048630767068,0.000253447588706181,4006,1087,210.27217393108117,46.010965449765216,4008.43108727423,1086.5066168781038,210.27071453718025,46.010762983161975,4008.2567450841884,1086.4231703607973,210.2708189778819,46.01072797714149,4.0,1.0499752369187303,0.3373506302952765,8.527768706506585,0.0,0.18909846641380415,0.10076625015529506,P210+47,4846
P210+45_7061,23,6,6,0.2459976083752491,0.0004364440821958399,5553,7160,210.27225231919792,46.0113986399086,5553.69565390914,7159.16093672352,210.2718390804194,46.01104665384543,5553.744716559211,7159.005421059978,210.27181040794707,46.01098168166027,1.6199154109798315,1.4110853673335155,-0.04882977835298653,0.0,0.0,0.2530887043913137,0.12505182279508512,P210+45,7061
P210+47_4914,42,7,8,0.5988862103781789,0.0007435744878200316,4042,1225,210.25080811754398,46.068526347783305,4042.525366064642,1224.2482242002727,210.2504913411817,46.06821365115897,4042.5587863509386,1224.2997799586485,210.2504713570386,46.06823517822998,1.8501839661935715,1.7611419049736436,-0.3484383577627489,1.7268886630562674,1.0950058236894642,0.6126282724156399,0.04583929594046282,P210+47,4914
P210+45_7133,30,6,6,0.31582609680294826,0.000406576460643993,5588,7298,210.2505559647773,46.06878954605344,5588.3451268495655,7297.284086231666,210.25035232536743,46.068490006361074,5588.312845392248,7297.158351979464,210.25037234986343,46.068437719185155,2.105259840137918,1.7500457872925204,-0.6971883382666022,2.9286321516259357,0.9914608316318084,0.3207849371898395,0.06862744217666981,P210+45,7133
P210+47_6015,40,6,8,0.5541474002222556,0.0007153932416117213,4733,2046,209.83461825791383,46.410735643142544,4734.226626702233,2045.31207874864,209.83387800740903,46.41044769531661,4734.1384022065195,2045.2415537890024,209.83393142722488,46.41041839732309,2.0998103518366467,1.6777947590029931,-0.3709658685263006,2.9068566996293885,0.0,0.5592067214204729,0.06584254249358737,P210+47,6015
P210+45_8148,28,6,6,0.3224455996964701,0.00047299842171478926,6270,8124,209.83418003442617,46.409952349039386,6270.946148376236,8123.126618488724,209.83361553603604,46.40958305998493,6271.06237453796,8123.052492008918,209.8335459169699,46.409551516441965,1.6034309736644172,2.0392231164754766,-0.6603044001020664,0.0,2.656922530895188,0.3280675781875769,0.07143915593923485,P210+45,8148
P210+47_7668,353,21,30,11.838140299943573,0.0042673882039829395,5661,1551,209.2766600539597,46.20210371721133,5666.116853399385,1551.7586286883886,209.2735752920892,46.20239924092619,5662.004560861957,1550.4129996257595,209.27605864180558,46.201855049017,3.4236381928439297,2.2892807698605773,0.3438265222965404,6.999762847865156,3.614028455894075,8.276991614452003,0.3365853412944289,P210+47,7668
P210+45_9324,34,8,9,0.27874659844799604,0.0002596318176704041,7203,7642,209.2764456742971,46.20253875747841,7204.815862043588,7643.630888040999,209.27533211887703,46.20320298223729,7204.316857051032,7643.33175473858,209.27563626881118,46.20308255535107,8.0,1.1241494847740212,-2.5415779957185034,18.409002049179414,0.0,0.2889849291725011,0.13230426508652934,P210+45,9324
P210+47_656,20,5,5,0.22058517331685445,0.00046446749805436417,991,3431,212.1179166940292,46.968886394843295,990.9488717791817,3430.8766373244243,212.11794590238662,46.96883443865882,990.9357077219015,3430.8624969545067,212.11795370962705,46.96882840149848,1.6411744054623032,1.2920188458169382,-0.030415294502166342,0.0,0.0,0.2251280602247107,0.0648434417050702,P210+47,656
P213+47_9058,324,15,37,3.9031928399205538,0.0005033687038942159,7314,3422,212.11722960837852,46.968103520618804,7325.485912234293,3424.766775617205,212.11017914684186,46.96914905096596,7320.0,3424.1631285685608,212.11353689769425,46.968948765982866,11.097405730501373,4.462194564888942,-0.2623209584823633,25.824445551727475,9.716533748523071,4.253197173677877,0.3741673311943453,P213+47,9058
P210+47_952,26,5,7,0.2600934965887806,0.0003847358382727175,1310,4916,211.94543667166175,47.59085812962668,1312.124878055141,4913.588127462271,211.9440871589744,47.58987528569677,1312.287476786429,4913.4106848355295,211.94398400302256,47.58980304108693,2.125780914190325,1.4350254005013057,-0.0005293944992010734,3.0097091366579627,0.0,0.2651607405706816,0.09715098064412536,P210+47,952
P213+47_9347,20,6,7,0.21355396348816866,0.00036711010401914695,7559,4923,211.94521373754932,47.59096281119493,7558.386701397463,4924.415919730793,211.94557110956544,47.59155887072024,7556.0,4925.760803850077,211.94702517659007,47.59214345464688,6.0,0.9055389593205962,-0.5376560296875363,13.550881447391687,0.0,0.21847551211912086,0.15480373672793118,P213+47,9347
P210+47_1554,101,12,11,2.3280687639048736,0.0017050813013380125,1839,2682,211.59101091839662,46.66516173310091,1838.0678285364008,2682.88839403096,211.59158758405536,46.66552405222498,1837.9545834581563,2683.206278514745,211.59166017177884,46.665655540518166,2.393807602543927,2.293149066902654,-0.07573416819840381,3.971852538731529,3.6276020458734983,2.3116455867230594,0.06858049180465263,P210+47,1554
P213+47_9981,58,9,9,1.205545448234998,0.0012318563328479815,8197,2716,211.59056982821843,46.66455685588303,8196.229858282379,2716.3568438884618,211.59103116726087,46.664714826280864,8196.21183137812,2716.479399773726,211.59103997367612,46.664766092784824,1.9398784979583696,2.0728485410914117,-0.07036087024900928,2.2061767291919727,2.7974935000650194,1.2218959277046757,0.06481606055532703,P213+47,9981
P210+47_10049,16,4,5,0.15179976485551008,0.00031238769958587216,7217,5993,208.2802444976384,48.04242968240713,7216.9566204583,5992.628948104279,208.2802767771344,48.04227551290799,7216.945316177108,5992.738678879729,208.28028227035512,48.042321331083095,1.354596723111562,1.782990002264447,-0.6938945737926006,0.0,1.2760936176852749,0.15411244880635586,0.10109757148874857,P210+47,10049
P1Hetdex15_705,25,6,6,0.3526690859648365,0.0006553882863805341,1094,5304,208.2800323902165,48.041967269748284,1093.9155309982477,5304.0496358903,208.28008574486947,48.04198713976557,1093.8024533480454,5303.982643800994,208.280155246454,48.0419581520653,1.616691431942752,1.4387976661230084,0.16800579643579794,0.0,0.0,0.3625043199542099,0.06052779503534265,P1Hetdex15,705
P210+47_11247,41,20,5,0.4836396032371658,0.0004400818467861904,8093,4130,207.7682288237401,47.25702344269203,8086.2023109274705,4137.68186144143,207.7722653540669,47.26030504449,8087.1153931626795,4133.0,207.7717879437864,47.25834405359172,2.7926356837487347,3.968649656665023,0.04933711156369512,5.219751702055018,8.446155540972576,0.6438597005680718,0.4647136260189887,P210+47,11247
P1Hetdex15_1430,75,9,10,2.1786555972764483,0.0023401156556904033,1885,3406,207.76768514190292,47.25774416615975,1885.4286874545733,3405.996029914979,207.76742192889031,47.257745429960785,1885.3700474465345,3406.039408886428,207.76745836163607,47.25776310319335,1.9504276001343177,1.9019561843484765,0.5324638614433826,2.257163177340634,2.0147783683335536,2.194939034094276,0.01933177944253751,P1Hetdex15,1430
P210+47_11513,53,10,9,0.6070695637501258,0.000565846295955204,8398,3905,207.58532754725638,47.15947645249464,8397.756688549578,3904.421885846514,207.58548770799115,47.15923886932082,8397.979770271899,3904.818391217223,207.58534342201747,47.15940108318093,1.8907600138880176,2.314052800006482,0.0334603771088975,1.9554697720248848,3.7004783460809447,0.601761651539166,0.15314176763688084,P210+47,11513
P1Hetdex15_1736,31,7,6,0.3646715546920753,0.000534769389786551,2179,3165,207.5851330959164,47.159195079534655,2178.0115152905514,3166.024113810958,207.58574754479625,47.15961599642415,2177.8400190046927,3166.0608961855073,207.5858529470206,47.15963032102413,1.7571164012554663,1.6965253015975048,-0.5049073644760292,1.0585380135412952,0.0,0.3736105848794104,0.06862157413870164,P1Hetdex15,1736
P210+47_7695,26,5,8,0.26149094864869304,0.00034502048490185264,5669,8101,209.23137893662044,48.93137205115134,5671.438305570778,8098.458386864734,209.22984943758252,48.930302311995774,5671.316096632783,8098.240112236414,209.22992839817024,48.930211858853944,2.6612330294888444,1.3041370237274148,0.322694550701116,4.824089629238231,0.0,0.27046773902595883,0.11586428401723925,P210+47,7695
P211+50_11039,37,7,9,0.44076985407898095,0.00041756505817564703,8040,2914,209.23141613644646,48.931597281536504,8040.012781686844,2913.5995412669317,209.23141398239864,48.93143031915439,8039.929508915104,2913.715609879737,209.23146506774708,48.931479499769274,2.3343502021598344,1.8096948748108308,-0.022425523133291964,3.7705079608193377,1.4698406031664235,0.4561785779404589,0.1571191610791654,P211+50,11039
P210+47_8756,20,5,6,0.2187702439516852,0.0003930788495619592,6275,751,208.9137764769797,45.865631409592716,6276.394835517129,750.7212172452803,208.91294419790745,45.8655068948043,6276.317118438894,750.6430997082126,208.91299135348788,45.86547480149128,1.8411905404798024,1.2033547307624641,0.3970551132121616,1.6727387978769592,0.0,0.2265748389392772,0.10736604893176876,P210+47,8756
P207+45_1870,16,3,9,0.11415796423258935,0.00020939334342912871,1620,6779,208.914523670282,45.86543891148399,1622.1329663053048,6778.508404897337,208.91324133549287,45.865252086248375,1621.0,6780.011257788195,208.91393777497152,45.86586868230343,1.6725753304738182,2.976789885248597,1.267926831989272,0.0,5.756505798734069,0.122997189944012,0.1948577234719416,P207+45,1870
P146+50_4387,63,7,18,0.6337381290113423,0.0003678917038236797,3573,570,147.6760427662244,47.799298044515766,3580.075507176754,558.2232437804644,147.67158151955903,47.7944190851939,3578.0,558.4212577794566,147.67287001829078,47.794492807256916,6.674939424096075,1.6779415180979957,-0.3340514576496089,15.200801376072912,0.0,0.6562160387654408,0.27889488353240977,P146+50,4387
P145+47_638,20,13,9,0.25041791462822705,0.0003931815777013527,891,6710,147.67618165706483,47.79885482679601,885.1050524395207,6710.594408315439,147.67984965756975,47.79902512222404,885.8820934561826,6711.864019252876,147.67939279520382,47.79956409864865,0.4610174617423783,9.0,2.5875917311651144,0.0,20.81248118324301,0.2571306134684079,0.1914932940336968,P145+47,638
P146+50_7572,23,6,5,0.3140728713697632,0.0005816976525615566,5439,2824,146.5113715040241,48.740692131371745,5437.98127417965,2824.6117175569448,146.5120131626881,48.74094925527889,5438.017917509599,2824.6616536554598,146.51198984786268,48.740969984165076,1.7349542895401415,1.3622175091573796,0.4375571196145428,0.8314759373756551,0.0,0.3214366911108585,0.06680916027849848,P146+50,7572
P145+47_3007,21,3,9,0.2977057621286143,0.0005291969134764477,2807,8924,146.5107090454143,48.74048326570024,2809.8790167847355,8921.822836102243,146.50886672790003,48.73959568454311,2809.0,8921.1730287277,146.50941511388172,48.73931879851551,2.5680416654577654,1.9068286592481851,0.03192572275878336,4.535366236897922,2.040156962824102,0.3071234957987708,0.17096449680791875,P145+47,3007
P146+50_9790,28,5,7,0.2885232892499046,0.00033170539222633,6841,2957,145.62420587496075,48.789613378731715,6842.150011577984,2955.6580909319914,145.6234928717485,48.789046121004105,6841.904405695296,2954.8524013277647,145.62365676840045,48.78871217621481,1.9811768859103145,3.270586245903346,-0.3984042186857928,2.4010756874604837,6.581435275037589,0.29224148860430105,0.11621998538387017,P146+50,9790
P145+47_5100,41,12,9,0.4505877089986869,0.000350564221002002,4211,9027,145.6239274942828,48.7897826613484,4212.966872877922,9025.62083858547,145.62267890795152,48.78921202088972,4212.978927868744,9025.65996136284,145.62267141617056,48.789228355422146,1.0267953480700425,9.0,6.897988953530116,0.0,20.81248118324301,0.4617786668888042,0.16551183620719814,P145+47,5100
P146+50_10173,39,7,8,0.7379619049119508,0.0010059752315394767,7099,1295,145.48060359608343,48.09515209421035,7099.605149875971,1294.2348666033529,145.48023492612097,48.094828464641715,7099.604724150374,1294.2369576368228,145.4802351675462,48.094829339401294,1.7912947889099238,1.596101897062839,0.18265167018365208,1.3390355308477755,0.0,0.7624761114087641,0.047878430907111434,P146+50,10173
P145+47_5477,17,3,8,0.18337517293079356,0.00034975050608496323,4433,7359,145.47988861018968,48.09497712216493,4434.947308367132,7358.972097855201,145.47867372759902,48.094968223955725,4433.803131199656,7358.999250560519,145.47938757731848,48.094977937124064,3.0,0.9454148622714608,0.013360808535326129,5.822937145489041,0.0,0.17387272941778018,0.2632052667755688,P145+47,5477
P146+50_826,16,4,5,0.16874863105347854,0.0003804550692345572,1161,2352,149.20491430585938,48.5214043343066,1160.994293061703,2351.703549735616,149.2049122857024,48.52128077672449,1160.946462338087,2351.880643170167,149.2049457229601,48.52135393500953,1.2710615703213959,1.7163440669479992,0.9685482282519022,0.0,0.5789547860964566,0.17148960159795254,0.0915812793964391,P146+50,826
P149+47_5578,37,7,8,0.6235861076263839,0.0007728968473492197,4568,8340,149.2044643463363,48.52070523909235,4569.101545211819,8339.286026220461,149.20377029614426,48.52040875385235,4569.225293910259,8339.31776078576,149.20369249831725,48.520422103854074,1.7483605531391986,1.8806666463170785,1.8061043690355825,0.9748344704770272,1.9007306782698148,0.643403102318007,0.08063098342659619,P149+47,5578
P146+50_1099,23,5,7,0.19480381258685814,0.00026040131630035066,1392,3234,149.07540338743627,48.89164572209875,1391.6926253209945,3234.002140289917,149.0755981974876,48.89164291988802,1390.8880190963184,3234.4562766574168,149.07611626310262,48.891822408295404,5.0,1.174148858872537,2.610074369391357,11.073817594307261,0.0,0.2006610194919841,0.12567955602605346,P146+50,1099
P149+47_5956,33,6,7,0.4645796997676129,0.0005978339822164015,4773,9231,149.07593740750858,48.89224097549629,4772.569923881372,9231.531209348364,149.07621022423928,48.892462288915326,4772.449718884203,9231.577483002491,149.07628642561576,48.892481541379716,1.8899272509193303,1.815369930696649,-0.06174705111305829,1.9510006412022098,1.5081476249724577,0.4746839839128176,0.06166582076080693,P149+47,5956
P146+50_2313,23,5,6,0.25907570174096445,0.0004209340309842063,2347,2706,148.46332918387742,48.6815475421331,2347.597665585622,2705.2746479108428,148.46294267922977,48.68125049544437,2347.78867042553,2705.4022111701875,148.46282379109948,48.68130528946094,2.273358073063771,1.276922851527604,0.4682009527648866,3.5578571118998106,0.0,0.2647382179590328,0.07215182987310104,P146+50,2313
P149+47_7739,25,7,8,0.2561714442940747,0.00031783706926026957,5744,8728,148.4629058442203,48.68128250344071,5747.008771816252,8725.733979844696,148.4610175130479,48.680329084961606,5748.639159341011,8723.706212879346,148.45999798422986,48.67947903849525,7.0,1.0437438712000593,2.2506974088699234,15.991050458912904,0.0,0.26246389555358146,0.18537199750217973,P149+47,7739
P146+50_2951,19,4,6,0.19516011471852385,0.00035563080608911436,2770,2875,148.19819438334102,48.75529869442194,2771.317592696351,2874.2869985466054,148.19735404390642,48.7550110540611,2771.3510227604284,2874.168361271555,148.19733164504208,48.75496186323328,2.5934483929913696,1.1925206364302414,2.6656043706080026,4.614837208578313,0.0,0.19897495976272164,0.0732409551322465,P146+50,2951
P149+47_8267,1375,80,57,50.18736068475343,0.021413300686485687,6162,8909,148.19789375864337,48.755198517950284,6139.38106810344,8926.194789199893,148.21207405298344,48.762463563944976,6137.094279559804,8933.559431424012,148.21347039281054,48.7655431322644,1.9551063171002745,2.0346079791866787,1.0630386624268555,2.2794981935537453,2.637229767590285,21.82420299101594,0.571217278604815,P149+47,8267
P146+50_3921,40,6,10,0.525126173689994,0.0005793345660082378,3336,435,147.82205482324673,47.7419157450085,3338.396736023797,431.540311451495,147.82054445216914,47.740485739819725,3338.60909315428,431.5588407693011,147.82041301616704,47.74049454050906,2.119686490357858,1.8345588249194715,-0.38296827195278027,2.9857787850286166,1.631834223629413,0.5316137032216003,0.0874635784093639,P146+50,3921
P149+47_9178,48,8,8,0.7448449125237651,0.0008682394833687934,6794,6487,147.82230125435302,47.74249905008923,6794.675510599065,6486.166222064868,147.82189068379267,47.74214736137574,6794.766477858824,6486.034166079176,147.82183558414562,47.742091761818884,2.1589808618384567,1.7455899991109385,-0.4774765220595209,3.1380203982787864,0.9469022841967608,0.7546432199076116,0.061810666741033624,P149+47,9178
P146+50_4384,51,8,8,0.90174604823016,0.0009798180121281907,3574,2114,147.6851349506225,48.44281179474509,3573.295374222263,2114.702927231197,147.68558202834274,48.4431016779382,3573.253434244881,2114.81522819342,147.685609090285,48.44314829533942,2.08368631899252,1.8718261368585989,-0.5182317405064538,2.841789370715839,1.8517077748502109,0.917159437747752,0.04324494941059001,P146+50,4384
P149+47_9435,30,6,6,0.4959490874875097,0.0007648142709309338,6987,8172,147.68464867396156,48.44330639046903,6986.68716996737,8171.7749626822215,147.68484762201302,48.443214831954286,6986.766814002637,8171.769262179343,147.68479766013326,48.44321189126763,1.851520893399892,1.5153450126347725,0.13485491979742467,1.7348161396376365,0.0,0.5044801245300731,0.046748131468924606,P149+47,9435
P146+50_13,37,5,9,0.45086645565015004,0.0005187505425550082,72,4335,149.93957459663312,49.331127214727886,73.58994575459965,4333.964899085466,149.9385316778848,49.33072297588081,73.35470806503906,4333.917962786004,149.9386808418437,49.33069948383547,2.9239918028707303,1.3627808173596003,0.04417709748529275,5.604441025900513,0.0,0.4573609086761545,0.06923201446638308,P146+50,13
P150+50_7783,33,6,8,0.41351253248146813,0.00047442865700655245,6186,4068,149.93924996580068,49.33192706019391,6188.487728771503,4065.104955137663,149.93768296048896,49.33070764443872,6188.869934156999,4064.9729778134497,149.93743967260852,49.33065062289149,1.9572206936612888,2.2221373431678217,-0.4502343852639427,2.2895376077149505,3.373647950555557,0.4114302959321501,0.14406854486726955,P150+50,7783
P146+50_400,229,19,16,12.104945840795677,0.0045236479733856355,717,6996,149.58817696505406,50.449320307560136,713.6259395270148,6995.780181718988,149.5903791723016,50.449178618158065,713.7737728360607,6995.870749326675,149.59028459783963,50.44921853277614,2.345800456671482,4.7447215390358535,-0.4669473813658083,3.809710006282472,10.43240890524222,12.256297282587367,0.08985633230623657,P146+50,400
